value,block_timestamp
65000000000000000,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
3500000000000000,1668124799
619086770000000000,1668124799
0,1668124799
0,1668124799
2002071008440746000,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
130000000000000000,1668124799
221733655899712000,1668124799
0,1668124799
25000000000000000,1668124799
0,1668124799
161500000000000000,1668124799
3000000000000000,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
1000000000000000000,1668124799
40000000000000000,1668124799
192391702275530020,1668124799
0,1668124799
200000000000000000,1668124799
0,1668124799
20000000000000000,1668124799
10000000000000000,1668124799
20000000000000000,1668124799
15000000000000000,1668124799
130000000000000000,1668124799
0,1668124799
250000000000000000,1668124799
38646105603000,1668124799
0,1668124799
0,1668124799
313300000000000000,1668124799
11000000000000000,1668124799
0,1668124799
0,1668124799
0,1668124799
957519491867213200,1668124799
0,1668124799
288359990000000000,1668124799
350668510000000000,1668124799
15000000000000000,1668124799
0,1668124799
34053,1668124799
0,1668124799
0,1668124799
19251056883022877,1668124799
0,1668124799
0,1668124799
0,1668124799
11582484101076000,1668124799
0,1668124799
89486073652015799,1668124799
91874630000000000,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
0,1668124799
204799655239219548,1668124799
130061920000000000,1668124799
0,1668124799
67728459535139081,1668124799
0,1668124811
0,1668124811
0,1668124811
0,1668124811
30723,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
40000000000000000,1668124811
0,1668124811
7081,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
200000000000000000,1668124811
0,1668124811
0,1668124811
36450000000000000,1668124811
1001128720000000000,1668124811
26555000000000000,1668124811
39055000000000000,1668124811
0,1668124811
7000000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
922594650886074,1668124811
9501854965737314,1668124811
0,1668124811
0,1668124811
0,1668124811
846674840000000000,1668124811
0,1668124811
0,1668124811
1123214203800000,1668124811
37500000000000000,1668124811
19903796475831000,1668124811
19437883036848930,1668124811
600000000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
1498883660000013000,1668124811
45070000000000000,1668124811
977368995740000,1668124811
0,1668124811
0,1668124811
0,1668124811
37000000000000000,1668124811
63237940000000000,1668124811
0,1668124811
103830380000000000,1668124811
0,1668124811
4627490000000000,1668124811
0,1668124811
2200000000000000000,1668124811
0,1668124811
1055630000000000000,1668124811
0,1668124811
11636000000000000,1668124811
11636000000000000,1668124811
0,1668124811
11636000000000000,1668124811
11636000000000000,1668124811
3700000000000000000,1668124811
11636000000000000,1668124811
4100000000000000,1668124811
11636000000000000,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
182119967000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
52595251000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
19998790000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
10029823000000000000,1668124811
11636000000000000,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
11636000000000000,1668124811
11636000000000000,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
11636000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
93998677000000000000,1668124811
0,1668124811
32836760000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
28848030987414096,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
10000000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
400000000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
0,1668124811
75000000000000000,1668124811
0,1668124811
0,1668124811
0,1668124811
100000000000000000,1668124811
0,1668124811
37000000000000000,1668124811
132956835749897976,1668124811
0,1668124811
3500000000000000,1668124811
0,1668124811
1000000000000000,1668124811
0,1668124811
10000000000000000,1668124811
3803008318415694410,1668124811
0,1668124811
1562187191461105338,1668124811
3000000000000000,1668124811
163420805290485887,1668124811
17669,1668124823
29753,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
7998699441320879000,1668124823
9043453411103796000,1668124823
8169467441320879000,1668124823
19564467441320879000,1668124823
298712962239402000,1668124823
0,1668124823
111740762000000000,1668124823
0,1668124823
0,1668124823
99970000000000608,1668124823
20000000000000000,1668124823
84117803105311000,1668124823
0,1668124823
0,1668124823
0,1668124823
27905,1668124823
0,1668124823
0,1668124823
0,1668124823
20000000000000000,1668124823
36100000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
78247830000000000,1668124823
19705220000000000,1668124823
20000000000000000,1668124823
0,1668124823
0,1668124823
977368995740000,1668124823
0,1668124823
0,1668124823
9627124724620508,1668124823
0,1668124823
0,1668124823
16450240000000000,1668124823
0,1668124823
9032000000000000,1668124823
0,1668124823
1997232000000000000,1668124823
11232000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
176055000000000000,1668124823
0,1668124823
0,1668124823
9530990000000000,1668124823
76155000000000000,1668124823
50000000000000000,1668124823
151565730000000000,1668124823
5979046200000000000,1668124823
800000000000000000,1668124823
0,1668124823
0,1668124823
260132000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
199986719000000000000,1668124823
19232000000000000,1668124823
18000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
38508498898482034,1668124823
0,1668124823
0,1668124823
0,1668124823
240000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
12140000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
80000000000000000,1668124823
9820000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
15421151651605342,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
23151184954816604,1668124823
0,1668124823
0,1668124823
77233651093469346,1668124823
0,1668124823
8600000000000000,1668124823
9000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
23130000000000000,1668124823
0,1668124823
0,1668124823
30000000000000000,1668124823
1774341390226623624,1668124823
200000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
30000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
20000000000000000,1668124823
0,1668124823
0,1668124823
37000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
37000000000000000,1668124823
0,1668124823
37000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
11723976358840310825,1668124823
69990677392181972216,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
57298728120748939150,1668124823
13350602971102283400,1668124823
222321158719161188945,1668124823
22040480000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
79996291935641209260,1668124823
0,1668124823
0,1668124823
26520799599815481763,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
20000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
44767618275129857088,1668124823
0,1668124823
500000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
800000000000000000,1668124823
5000000000000000,1668124823
0,1668124823
0,1668124823
0,1668124823
1738858824500000,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
140551709019273880,1668124823
41697619736413390,1668124823
0,1668124823
0,1668124823
467744999999999970,1668124823
4238046333131982,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
0,1668124823
521641735796156518,1668124823
0,1668124823
0,1668124823
51583897990774121,1668124823
15943063,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
603501029967255,1668124835
0,1668124835
332148779992471,1668124835
8818847390000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
39055000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
60000000000000000,1668124835
30178144000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
34734722142011795,1668124835
0,1668124835
0,1668124835
91429372006316000,1668124835
0,1668124835
0,1668124835
52168920000000000,1668124835
38110910000000000,1668124835
76900000000000000,1668124835
372301440000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
180369723327052763,1668124835
3179170431580786,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
590000000000000000,1668124835
0,1668124835
0,1668124835
1340000000000000000,1668124835
20000000000000000,1668124835
0,1668124835
0,1668124835
354278189866034700,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
102966500000000000000,1668124835
9986500000000000000,1668124835
0,1668124835
704390000000000000,1668124835
0,1668124835
581310000000000000,1668124835
0,1668124835
0,1668124835
149082000000000000,1668124835
2150012000000000000,1668124835
230200800000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
5873524240000000000,1668124835
149232000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
27401302549646901,1668124835
0,1668124835
0,1668124835
0,1668124835
500000000000000000,1668124835
0,1668124835
0,1668124835
15000000000000000,1668124835
10000000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
11000000000000000,1668124835
3500000000000000,1668124835
15000000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
30000000000000000,1668124835
100700000000000000,1668124835
0,1668124835
0,1668124835
20000000000000000,1668124835
0,1668124835
0,1668124835
210514005827606640,1668124835
8600000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
15000000000000000,1668124835
20050000000000000000,1668124835
24018828610000000,1668124835
0,1668124835
0,1668124835
71259881869348164,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
31331757772689606,1668124835
0,1668124835
0,1668124835
0,1668124835
1300000000000000000,1668124835
90000000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
20000000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
11109019240376989000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
20000000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
20000000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
79697540000000000,1668124835
31759,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
60943,1668124835
3506507550000000,1668124835
0,1668124835
0,1668124835
0,1668124835
115230000000000000,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
0,1668124835
3849048048150872,1668124835
0,1668124835
0,1668124835
61788214785891292,1668124835
0,1668124847
0,1668124847
0,1668124847
0,1668124847
0,1668124847
54177000000000000,1668124847
37580799229840237,1668124847
13197674483447300,1668124847
728273044120000000000,1668124847
0,1668124847
0,1668124847
0,1668124847
70000000000000000,1668124847
275000000000000000,1668124847
0,1668124847
0,1668124847
0,1668124847
0,1668124847
77204576687306024,1668124847
0,1668124847
0,1668124847
0,1668124847
37000000000000000,1668124847
0,1668124847
0,1668124847
37000000000000000,1668124847
0,1668124847
0,1668124847
0,1668124847
200000000000000000,1668124847
342253230057625110,1668124847
153790100000000000,1668124847
0,1668124847
46085,1668124859
0,1668124859
100000000000000000,1668124859
0,1668124859
0,1668124859
9603219468211218,1668124859
8818303520000000000,1668124859
0,1668124859
0,1668124859
930481914029125900,1668124859
29000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
149600000000000190,1668124859
32368949000013000,1668124859
300000000000000000,1668124859
0,1668124859
0,1668124859
95000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
61760000000000000,1668124859
266816770000000000,1668124859
36600000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
20000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
80000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
37000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
4100000000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
3000000000000000,1668124859
0,1668124859
0,1668124859
604245309552318000,1668124859
515734669552318000,1668124859
228293004454892536,1668124859
0,1668124859
38587000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
254447098360030765,1668124859
0,1668124859
0,1668124859
10000000000000000,1668124859
0,1668124859
150148210000000000,1668124859
9000000000000000,1668124859
4238046333131982,1668124859
0,1668124859
0,1668124859
0,1668124859
220932839726746426,1668124859
18493293090030470,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
3500000000000000,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
0,1668124859
12000000000000000,1668124859
0,1668124859
