,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
431,2021-01-17,10327.0,3071.0,86364.0,186714.0,640.0,35215.0,137738.0,86.0,10315.0,268231.0,237352.0,217178.0,191487.0,41872.0,890.0,94190.0,3783.0,146708.0,12063.0,133.0,41953.0,894.0,94291.0,3792.0,24.0,146876.0,12083.0,133.0,1614335582.0,1217442617.6900833,1.117272284982,1362748944.9008145,1219710685.7642567,25683151.409125496,25704052.34123055,0.888085534218,3.380460385768,3.119221793711563,2.77464784846e-05,1.0008137993571,0.6647815991373973,-0.1417811748693618,1.00036542250146,2.76517733008e-05,0.0008123080319465,0.828440436605253,1.00036542250146,0.002361394748,1217311575.6207457,1205848811.7097015,740169411.2780894,1216452669.2898726,1217311575.6207457,1040765606.0034642,1217311575.6207457,1217311575.6207457,1217311575.6207457,878347986.8235236,1172630439.8592362,1217311575.6207457,89.3372636424,1315351910.7997556,1361330693.7525158,1361639107.7453728,1209253534.987756,1358548727.8056324,1361609329.7255907,984041657.1698624,1348219319.7640035,1361640836.9459124,1361640745.752696,1361639652.2875028,1361619297.227784,1361417980.549656,1359284829.9893212,1237920079.0146809,1323444249.8150196,1350212976.5069969,1038604752.6849384,1361619465.2065895,1361418990.2985144,1359292927.7409785,1238319937.6341467,1323534221.2659583,799355063.7229328,1350232968.5678844,1038604752.6849384,1002264323.2677188,1357059700.5476015,1309444198.4932458,1361640842.4586208,20513.0,0.237418981481,25271.0,402797455.69305897,403125252.00354344,24506.312877034405,24526.25609869863,983.9095886461924,984.7102936368772,91.89740409262,0.0040025169222854,0.0013326411954754
432,2021-01-18,10008.0,3024.0,86508.0,187182.0,634.0,35234.0,137969.0,89.0,10273.0,269187.0,238183.0,217936.0,192149.0,42054.0,890.0,94581.0,3752.0,147249.0,12080.0,137.0,42155.0,895.0,94710.0,3765.0,23.0,147454.0,12107.0,137.0,1614335582.0,1236151026.6088915,1.117147598345,1383305853.440164,1238248066.3162837,36325802.00872186,36368804.38486311,0.889724066163,3.15320514386,3.143549948633694,2.73590120718e-05,1.00118379701929,0.4206434162315665,-0.1596035157319869,1.0008137993571,2.77464784846e-05,0.0008057762655574,0.82819701287039,1.0008137993571,0.002348209043,1235552378.8844357,1223734602.6956751,762309087.143831,1234689404.9715376,1235552378.8844357,1050437374.8541569,1235552378.8844357,1235552378.8844357,1235552378.8844357,886530588.4603186,1189254689.0066128,1235552378.8844357,89.362090353,1334953720.8165636,1381356028.5195553,1381668471.1611629,1229305260.7668903,1378547407.7841034,1381638244.316042,1006226513.45112,1368102787.2036476,1381670230.795834,1381670139.290591,1381669042.1131215,1381648634.2719157,1381446634.017758,1379305539.08266,1258750411.633272,1343295210.500178,1370170011.205661,1062558200.9401344,1381648839.2154503,1381447923.5047164,1379315634.9346278,1259250181.1027696,1343425146.9650123,795507531.3047651,1370196996.2300944,1062558200.9401344,1020844578.9391468,1377064818.9611928,1329876723.9631622,1381670236.3327515,19051.0,0.220497685185,22787.0,438179621.4633338,438698337.1931357,31331.83113875174,31368.92166706269,1038.1673883461522,1039.3963678060004,91.010202557141,0.0038393659829746,0.0013302875973246
433,2021-01-19,10572.0,3057.0,86798.0,187807.0,642.0,35256.0,138424.0,88.0,10342.0,270081.0,238990.0,218677.0,192797.0,42161.0,912.0,94910.0,3823.0,147745.0,12186.0,138.0,42242.0,915.0,95013.0,3833.0,22.0,147913.0,12206.0,138.0,1614335582.0,1242124583.2505648,1.112053383466,1383886477.9432857,1244442486.7718985,38493487.73974688,38523871.065826476,0.88820835856,1.912656746109,3.109452766759094,2.76078696506e-05,1.00078931081239,0.5703876820768949,-0.0523173066176899,1.00118379701929,2.73590120718e-05,0.000799567658819,0.828102374336555,1.00118379701929,0.00236271012,1242023432.1187322,1230142402.2896168,776086995.0925583,1241144934.1343095,1242023432.1187322,1054916698.8466125,1242023432.1187322,1242023432.1187322,1242023432.1187322,877247476.8665341,1195537791.2634616,1242023432.1187322,89.7562482941,1335926406.2418532,1382479630.0971098,1382793251.2197287,1228210097.497404,1379651621.6384368,1382762905.1075172,1002171914.4779187,1369188387.3899007,1382795017.3317015,1382794925.5758576,1382793825.1361136,1382773346.3102293,1382570740.764042,1380419759.1936886,1259231269.9669576,1344688436.713762,1371297938.4942327,1060649565.0027252,1382773514.2897491,1382571770.507364,1380427857.1429856,1259531209.5409093,1344788411.0186932,780224374.8567259,1371317930.6362565,1060649565.0027252,1018174608.8541552,1378184022.725792,1330421880.759476,1382795022.8804069,20022.0,0.231736111111,25419.0,722970823.5381398,723541472.2262009,47727.04700688249,47764.71848112846,1874.70861176,1876.1883395373427,91.759790017855,0.0038097396314911,0.0013051120709341
434,2021-01-20,9684.0,3069.0,87177.0,188515.0,636.0,35506.0,138957.0,81.0,10408.0,271072.0,239857.0,219508.0,193552.0,42452.0,901.0,95382.0,3828.0,148378.0,12309.0,138.0,42520.0,902.0,95466.0,3836.0,22.0,148534.0,12324.0,138.0,1614335582.0,1234301553.950018,1.122609543924,1388362342.5097256,1236727720.7151465,39698647.822252944,39720601.30675033,0.888369855424,2.710470949641,3.111040276434111,2.81723069199e-05,1.00055300333139,0.571198249709494,-0.1083486621639322,1.00078931081239,2.76078696506e-05,0.0007220257193584,0.824868363498603,1.00078931081239,0.002363931701,1234502647.9690006,1222455039.6161287,760395788.4902062,1233619358.3351915,1234502647.9690006,1046593970.7488288,1234502647.9690006,1234502647.9690006,1234502647.9690006,856561984.1926847,1186697206.9441946,1234502647.9690006,88.9034163602,1340305247.691566,1387277690.5063403,1387593216.618304,1232697567.6297307,1384439686.4999635,1387562685.4234524,1000095783.1750973,1373826252.96992,1387594992.2847087,1387594900.403015,1387593796.8395293,1387573259.6379418,1387370028.5506723,1385213074.484755,1263287307.2164223,1349010104.036582,1376007511.3606927,1066082791.636435,1387573415.625537,1387370868.4239974,1385219873.310614,1263387306.2164223,1349090087.1513348,789382557.1637062,1376022506.685812,1066082791.636435,1024667964.5803496,1382940426.7265816,1334772638.1176605,1387594997.8532925,20088.0,0.2325,25043.0,511938708.6724454,512221812.4838088,29369.000207365338,29385.241362319604,1355.2443064291429,1355.9937610454456,91.943102390693,0.0037926532214948,0.0013040593648288
435,2021-01-21,10592.0,3143.0,87609.0,189174.0,657.0,35673.0,139524.0,85.0,10562.0,271937.0,240637.0,220251.0,194163.0,42630.0,924.0,95746.0,3897.0,148864.0,12461.0,141.0,42703.0,925.0,95834.0,3905.0,21.0,149023.0,12478.0,142.0,1614335582.0,1209956441.0644295,1.138990449916,1380878695.790773,1212370741.0295093,41988285.13747642,42013915.97692427,0.885863211087,1.795610353065,3.059076604732535,3.22538764104e-05,1.000610428346,0.4970213721040307,-0.1198764952492751,1.00055300333139,2.81723069199e-05,0.0007314930179268,0.825156210544233,1.00055300333139,0.002384396617,1210091733.369932,1197943057.8108585,730509486.5790136,1209218299.937646,1210091733.369932,1015265175.9951396,1210091733.369932,1210091733.369932,1210091733.369932,826352867.7014139,1161227886.734413,1210091733.369932,87.6222107527,1332603657.49634,1379719398.8965623,1380034504.3293457,1222523372.6546323,1376874640.097654,1380004024.3305688,986684105.1858563,1366252675.7639384,1380036276.9437735,1380036184.8796365,1380035077.6943471,1380014483.8277664,1379810731.8743143,1377648077.5688803,1253209132.4303737,1341237422.1986623,1368426826.0982533,1051726329.4299256,1380014642.813212,1379811611.7290504,1377655376.2692256,1253309131.4303737,1341317403.8134153,755735091.5916487,1368443820.5004292,1052726229.4299256,1006310963.6488966,1375362058.9242544,1325971696.672759,1380036282.525411,19968.0,0.231111111111,25715.0,768561108.0208778,769030259.5068469,43577.58513563533,43604.18612885234,1778.872327845616,1779.958201938448,93.248693063804,0.0029070971069149,0.00130359188821
436,2021-01-22,9836.0,3027.0,87405.0,189519.0,630.0,35529.0,139322.0,85.0,10313.0,272994.0,241565.0,221105.0,194947.0,42884.0,926.0,96131.0,3835.0,149479.0,12399.0,139.0,42991.0,930.0,96262.0,3847.0,22.0,149684.0,12426.0,141.0,1614335582.0,1220346047.749047,1.16636444263,1425830529.963385,1222457130.7643452,72892379.87528536,72971215.64249827,0.888274913155,1.532447562427,3.098230641859935,3.03482784211e-05,1.0010815364699,0.3854006872527452,-0.0982142542238644,1.000610428346,3.22538764104e-05,0.0008833895534011,0.822837209147634,1.000610428346,0.002348572094,1219845802.3035407,1207164724.2815375,739261631.8693502,1219027624.914886,1219845802.3035407,1020819620.4817084,1219845802.3035407,1219845802.3035407,1219845802.3035407,805516600.095211,1171186312.0669758,1219845802.3035407,85.5884357996,1376179047.8387928,1423964142.9651203,1424288266.1542597,1265161172.2290263,1421068975.4255707,1424256643.1621604,1033717269.8562526,1410144342.168219,1424290102.6651056,1424290010.2993667,1424288900.746548,1424268232.102528,1424063620.1111605,1421897508.8574405,1299799359.2632823,1385580289.3896177,1412567258.963009,1096510836.009396,1424268437.0476594,1424064929.615534,1421908204.579548,1300199142.963065,1385700238.2245493,816493675.0093852,1412594244.9586048,1098510725.582996,1053448707.7496408,1419586996.7170415,1371528193.6574364,1424290108.267576,19203.0,0.222256944444,24304.0,929421758.492203,930426962.0199308,55304.876653550775,55364.69089461491,1992.8276164759031,1994.9829322213457,91.281451755794,0.0028687820769585,0.0013058766860979
437,2021-01-23,9509.0,2962.0,87126.0,189617.0,612.0,35189.0,139133.0,79.0,10116.0,273670.0,242115.0,221585.0,195318.0,42808.0,925.0,96201.0,3795.0,149717.0,12336.0,140.0,43020.0,931.0,96426.0,3816.0,18.0,150003.0,12378.0,141.0,1614335582.0,1198956300.983874,1.21656709597,1460259331.0973434,1200311381.044761,65205393.51417876,65368603.74599758,0.889785733505,1.57693559351,3.1097923023169805,3.12927389275e-05,1.00250301735827,0.5550877691640279,-0.0317525337424737,1.0010815364699,3.03482784211e-05,0.0008103482170826,0.822718946165551,1.0010815364699,0.002324571784,1196782213.0087476,1184008570.6690369,701017924.0698711,1195962785.3722425,1196782213.0087476,998377914.9817438,1196782213.0087476,1196782213.0087476,1196782213.0087476,783601208.3201532,1148094255.600775,1196782213.0087476,82.10571064,1408237141.8156128,1456281706.6928048,1456611516.3460486,1296073824.7473333,1453348030.5981116,1456579264.5791807,1060927621.780254,1442283861.420699,1456613396.8413074,1456613304.195176,1456612189.983116,1456591465.9822545,1456386164.327623,1454215236.5432916,1333130818.4477572,1418042361.251002,1444879075.2234564,1132753504.05062,1456591751.7817469,1456388412.0697873,1454236413.164564,1333730168.0373905,1418252162.8208985,814899771.634287,1444921029.6612341,1133753404.05062,1088736185.785261,1451930989.3974807,1404719738.7906537,1456613402.4666803,21171.0,0.245034722222,26161.0,923698728.3826272,926010762.3335809,52819.66332796931,52951.8718621372,1233.2352252591777,1236.3220344348315,90.187568020029,0.0028380407553716,0.0013251930756549
438,2021-01-24,9663.0,2890.0,86483.0,189907.0,584.0,34731.0,138869.0,78.0,9953.0,274863.0,243054.0,222436.0,196070.0,42954.0,920.0,96600.0,3809.0,150233.0,12381.0,139.0,43061.0,925.0,96737.0,3820.0,21.0,150443.0,12409.0,140.0,1614335582.0,1256567644.6199937,1.199258464502,1509453200.8433752,1258655448.781742,93472663.85777248,93584898.28260751,0.890945334502,2.915092976469,3.195886022199019,3.10776470736e-05,1.00120071922852,0.3754835420443546,-0.1517618127098837,1.00250301735827,3.12927389275e-05,0.0008132171677965,0.823794366473988,1.00250301735827,0.002309901131,1255883394.3956058,1243057858.3238287,757918674.385208,1255060669.1415963,1255883394.3956058,1056242136.013344,1255883394.3956058,1255883394.3956058,1255883394.3956058,840561423.3956738,1202364264.483601,1255883394.3956058,83.2465454323,1457897387.8603742,1507295146.1428473,1507640986.7585697,1343227447.9159424,1504280538.57005,1507607569.27151,1108360418.5227907,1492955360.3338833,1507642939.3173556,1507642846.387844,1507641728.6167898,1507620916.451619,1507414934.531452,1505235985.5113935,1383809590.1650672,1468905716.3175511,1495862564.2109623,1181774071.379281,1507621126.3919756,1507416303.9724088,1505246681.0732496,1384309285.4433377,1469015673.7424824,886658153.5675837,1495890549.0212183,1182773971.379281,1138331731.197458,1502951095.313104,1455649488.6851306,1507642944.9696076,21780.0,0.252083333333,27508.0,517185200.3141474,517806194.5288706,32334.433261766033,32373.25783752673,1298.7678686570762,1300.3273242103567,87.712515352528,0.0027711726845434,0.0013459314537291
439,2021-01-25,10192.0,2929.0,86130.0,189850.0,584.0,34322.0,138527.0,77.0,9879.0,275374.0,243470.0,222819.0,196389.0,42834.0,937.0,96641.0,3871.0,150441.0,12453.0,145.0,42874.0,938.0,96698.0,3874.0,20.0,150574.0,12461.0,145.0,1614335582.0,1287674170.3264325,1.199427595906,1547549222.295235,1290239800.699196,66616179.584686175,66629609.63230797,0.890900881799,2.571940295871,3.2454926947170555,3.08516556272e-05,1.00020160338983,0.1521525800304977,-0.220852395665246,1.00120071922852,3.10776470736e-05,0.0007217263938698,0.822387899565401,1.00120071922852,0.002282289751,1288244281.1891892,1275387125.663869,819751286.4491056,1287414623.1742835,1288244281.1891892,1096444542.4494371,1288244281.1891892,1288244281.1891892,1288244281.1891892,880189207.8216243,1228561706.1827812,1288244281.1891892,83.2073159144,1497080728.3208191,1546882686.5675795,1547235275.724311,1378435069.5878031,1543827129.3539712,1547201029.3887415,1135476061.5657675,1532355758.1746876,1547237288.3360295,1547237195.2755864,1547236074.537573,1547215207.6020143,1547008484.9906707,1544825912.796872,1421560334.08068,1508506499.1367023,1535477639.141876,1218206267.5513895,1547215340.5983555,1547009054.9680307,1544829912.6194124,1421660333.08068,1508536497.8647623,917564036.6827832,1535485638.6570034,1218206267.5513895,1167909587.065021,1542576531.408616,1494185677.6891143,1547237294.011891,20780.0,0.240509259259,26274.0,601583674.5883535,601704955.8964169,35880.55375623025,35887.78739749649,1833.6420445233373,1834.011712975248,86.066670807884,0.0027163918786454,0.0013563569268192
440,2021-01-26,9329.0,2902.0,86345.0,190398.0,571.0,34392.0,138915.0,73.0,9862.0,276294.0,244263.0,223554.0,197034.0,42987.0,932.0,96990.0,3840.0,150966.0,12431.0,140.0,43061.0,934.0,97088.0,3849.0,21.0,151133.0,12448.0,140.0,1614335582.0,1285989233.948509,1.208868851636,1557369572.5514383,1288286624.6770992,29099106.638140857,29118782.632607687,0.891004355054,3.667941922897,3.247057906603318,3.06573706292e-05,1.00067617177089,0.1706441674327426,-0.2459443809168821,1.00020160338983,3.08516556272e-05,0.0007545231394752,0.82514678849422,1.00020160338983,0.002282319101,1285950187.2017598,1273079324.9163303,809341167.5272624,1285120271.8984528,1285950187.2017598,1092069064.5266743,1285950187.2017598,1285950187.2017598,1285950187.2017598,876834193.2077582,1202400683.576404,1285950187.2017598,82.5744419702,1505944205.0719378,1555959913.6155252,1556315198.4435127,1386685434.0261629,1552885395.193369,1556280716.0297456,1148607875.8073318,1541342147.3727224,1556317229.057449,1556317135.7794204,1556316011.7484796,1556295095.427519,1556087628.76592,1553896025.5901356,1430920728.7337568,1517364844.7980957,1544463695.3380387,1228987146.9657648,1556295262.4086556,1556088608.5662065,1553903424.0433118,1431120664.6949952,1517454822.603037,946631387.015195,1544480689.365962,1228987146.9657648,1185067819.6268444,1551636183.9972732,1503663346.5438447,1556317234.7707367,18288.0,0.211666666667,23354.0,424302583.7065332,424589485.1359512,29781.553781285824,29801.69122724597,1371.767867711033,1372.6954184193933,85.987888606783,0.0027165576931548,0.0013520147648242
441,2021-01-27,9881.0,2904.0,86140.0,190510.0,568.0,34163.0,138818.0,77.0,9914.0,276870.0,244697.0,223942.0,197352.0,42942.0,939.0,97083.0,3877.0,151181.0,12608.0,141.0,43029.0,941.0,97187.0,3887.0,22.0,151350.0,12627.0,141.0,1614335582.0,1324889138.237181,1.191706242435,1581571472.6812203,1327148769.019825,60994501.59456488,61038991.69343244,0.890777796097,2.595514916816,3.2704270101695414,3.29632584523e-05,1.00072941163063,0.2489590142689779,-0.2586368676491447,1.00067617177089,3.06573706292e-05,0.0007347923078282,0.822539892915328,1.00067617177089,0.002266764492,1324756453.0987587,1311657181.7776496,843933794.8276056,1323923453.072446,1324756453.0987587,1113391968.148389,1324756453.0987587,1324756453.0987587,1324756453.0987587,916167596.3658998,1241693649.5330632,1324756453.0987587,83.7704246139,1529295850.5368826,1580056523.9689925,1580416625.375712,1407801883.737488,1576957212.5396197,1580381640.1814396,1170457779.8440688,1565350786.5639153,1580418691.1564088,1580418597.694518,1580417470.8764672,1580396501.5008526,1580188652.2097352,1577995758.5013657,1453500633.719735,1541208717.5805795,1568641710.6897583,1248485159.6094952,1580396670.48057,1580189691.968488,1578004456.2154708,1453700568.719735,1541308694.9179263,958584086.9063298,1568660703.9644167,1248485159.6094952,1202420438.5449574,1575757901.7947657,1527059548.7455983,1580418696.9024348,18153.0,0.210104166667,23009.0,608903723.3664908,609347864.8242482,36999.492403688375,37026.48026377504,1318.244170491333,1319.2057131212996,85.1727894765,0.00262781337192,0.0013513621948678
442,2021-01-28,10080.0,2843.0,85891.0,190687.0,570.0,34072.0,138790.0,69.0,9797.0,277471.0,245191.0,224363.0,197650.0,42758.0,930.0,97015.0,3819.0,151318.0,12587.0,140.0,42893.0,933.0,97175.0,3837.0,22.0,151541.0,12615.0,140.0,1614335582.0,1350362266.5003588,1.179834143399,1595499901.082638,1352308635.9287033,31022329.280870706,31063475.28406246,0.892925403668,3.469398271902,3.2786059717542804,2.98802704081e-05,1.00132633506721,0.2189986826469336,-0.2124968414327923,1.00072941163063,3.29632584523e-05,0.00080319349013,0.827190481803829,1.00072941163063,0.002240686602,1349410388.236783,1336255952.887581,860840839.8010668,1348573606.0359595,1349410388.236783,1137033522.6135452,1349410388.236783,1349410388.236783,1349410388.236783,942611457.682666,1266463620.6877086,1349410388.236783,84.6356847521,1542242876.3042357,1593020677.9824932,1593384441.5072198,1422775316.4311433,1589933378.5657125,1593349157.8813338,1174671361.1884253,1578194772.289036,1593386530.8705847,1593386437.0497463,1593385305.145716,1593364270.3492897,1593155522.0572112,1590965692.3204794,1467569588.8389697,1554282184.1109078,1581613062.745139,1261503030.0001197,1593364493.276368,1593157121.2630785,1590979185.3856156,1467869390.651827,1554462093.362121,983930484.6787587,1581641045.5392027,1261503030.0001197,1217208881.2986908,1588759624.5906067,1541116046.4047334,1593386536.6434672,17212.0,0.199212962963,21656.0,459268844.8449736,459877989.2191685,34262.07009975629,34307.51308480481,1150.1170833677538,1151.6425239868215,84.910887113146,0.0026238432117534,0.0013565881381128
443,2021-01-29,9888.0,2813.0,86306.0,191503.0,572.0,34160.0,139400.0,69.0,9614.0,278882.0,246457.0,225542.0,198719.0,43133.0,934.0,97695.0,3788.0,152217.0,12545.0,135.0,43179.0,935.0,97761.0,3798.0,22.0,152359.0,12552.0,135.0,1614335582.0,1389939437.4794173,1.159190081199,1614102472.1894715,1392439858.112256,51623474.302739166,51637697.30609491,0.895133320283,3.240923310209,3.284909524064579,2.92767997291e-05,1.00027551426067,0.1826523149919683,-0.3258953108290621,1.00132633506721,2.98802704081e-05,0.0007462700949388,0.825175322271873,1.00132633506721,0.00224522755,1390400428.2470095,1376303029.6623275,914623524.7161824,1389556594.821536,1390400428.2470095,1178617406.464702,1390400428.2470095,1390400428.2470095,1390400428.2470095,978482432.2494048,1306589149.875358,1390400428.2470095,86.1122178689,1562577007.251583,1613286952.1396415,1613655746.3638272,1444438941.6811256,1610150459.0657656,1613619981.371585,1194758971.3528645,1598112904.0218823,1613657880.6118553,1613657786.489536,1613656649.939566,1613635544.6843743,1613425948.2483428,1611222447.6808128,1489476501.3698387,1574661975.3475337,1601738262.3507504,1276986280.5742755,1613635686.6788464,1613426608.2062104,1611227047.3502877,1489576500.3698387,1574761958.18764,1008851489.3011,1601745262.0178263,1276986280.5742755,1237891672.5589812,1608982220.4573183,1562170107.6030798,1613657886.4299176,16596.0,0.192083333333,20785.0,497900669.6477172,498037848.38260233,36415.037306965954,36425.07016904685,1545.7041360385726,1546.1299995708277,84.265708356947,0.0026245590102364,0.0013678594041222
444,2021-01-30,9630.0,2837.0,86391.0,192017.0,562.0,33957.0,139676.0,66.0,9669.0,279818.0,247246.0,226240.0,199328.0,43045.0,938.0,97944.0,3828.0,152663.0,12531.0,130.0,43128.0,939.0,98038.0,3841.0,21.0,152824.0,12552.0,130.0,1614335583.0,1399928678.3381877,1.158841186519,1624927429.7527068,1402200274.425599,19980043.543860823,19991367.48635519,0.893312584114,4.740861382568,3.2885043364415,2.91286514572e-05,1.00056676265342,0.0935995646399925,-0.3556189299072503,1.00027551426067,2.92767997291e-05,0.000723051237851,0.824451940353879,1.00027551426067,0.00224978992,1399909316.4830132,1384953754.900962,913752508.2469203,1399135700.4760911,1399909316.4830132,1183757540.7654617,1399909316.4830132,1399909316.4830132,1399909316.4830132,986532135.5492765,1315631659.793259,1399909316.4830132,86.1533046157,1572569563.0002155,1623632874.054577,1624004844.297067,1450745892.6790378,1620470496.3362155,1623968766.6723135,1202424295.252228,1608502718.9709132,1624006997.3851964,1624006902.823952,1624005762.5170667,1623984585.2853608,1623774304.7343593,1621557590.4170177,1497744993.2994905,1584913325.2089117,1612050907.3502114,1282827408.4280899,1623984746.271486,1623775244.5778294,1621565888.7065935,1497844992.2994905,1585043294.9773324,1018466155.046303,1612071901.5553913,1282827408.4280899,1249613049.834728,1619356009.1264126,1571927612.722718,1624007003.234381,15786.0,0.182708333333,19081.0,342555259.93775785,342749407.4658232,29705.10973260945,29721.94547942164,940.6048964782268,941.1379962051748,84.036544252385,0.0026078858003701,0.001363687422621
445,2021-01-31,9839.0,2869.0,86724.0,192697.0,571.0,34045.0,140193.0,65.0,9656.0,280846.0,248157.0,227034.0,200029.0,43222.0,949.0,98310.0,3869.0,153219.0,12511.0,130.0,43265.0,950.0,98370.0,3872.0,21.0,153351.0,12520.0,130.0,1614335583.0,1400427789.4051197,1.157456999367,1623788649.193797,1402893282.4997396,21296183.427970663,21300336.294016927,0.892836444616,5.272463054381,3.2739213905055253,3.0164667818e-05,1.00019500517829,0.2180585147345605,-0.4758615826228307,1.00056676265342,2.91286514572e-05,0.0007251174528066,0.824096671377627,1.00056676265342,0.002258766843,1400929342.5908468,1385804052.7119796,905479582.7009906,1400154751.9780765,1400929342.5908468,1182383351.5388763,1400929342.5908468,1400929342.5908468,1400929342.5908468,990348212.4836469,1316610503.1097338,1400929342.5908468,86.2444623012,1572101639.3456337,1623096595.1741827,1623469897.6035352,1449495025.3176317,1619923338.8208425,1623433712.0169811,1198791022.3004215,1607932494.4725604,1623472057.8599813,1623471962.7409475,1623470818.4721649,1623449577.6237807,1623238430.8346243,1621020890.4252937,1496614077.4608157,1584514232.184783,1611467262.0467587,1281089719.7297163,1623449709.6207004,1623239030.8079743,1621025190.2008655,1496714076.4608157,1584544230.911408,1021175440.754919,1611476261.7007887,1281089719.7297163,1247764514.420089,1618811038.6602192,1571089519.4733431,1623472063.73456,15877.0,0.183761574074,19361.0,307915303.9082028,307975348.9869396,24151.395997216667,24156.105644499057,1092.3098457956344,1092.5228518718616,84.314918845623,0.0026074529880263,0.0013523131590724
446,2021-02-01,9514.0,2848.0,87535.0,193914.0,574.0,34329.0,141194.0,63.0,9532.0,282493.0,249701.0,228509.0,201380.0,43691.0,952.0,99313.0,3857.0,154443.0,12493.0,131.0,43793.0,953.0,99437.0,3872.0,23.0,154625.0,12518.0,131.0,1614335583.0,1421078566.793327,1.152162757558,1639740219.1613884,1423184535.6965616,35071648.46423659,35099035.07411443,0.894268072149,3.663349880413,3.2849012981397263,2.98115213544e-05,1.0007808760374,-0.1137727300539647,0.0173715819084603,1.00019500517829,3.0164667818e-05,0.0007592498316159,0.825501050548478,1.00019500517829,0.0022665252,1420746457.2050943,1400706260.7147896,935687623.1154102,1419969746.4444957,1420746457.2050943,1205832125.152704,1420746457.2050943,1420746457.2050943,1420746457.2050943,1015949159.069844,1336829978.1915636,1420746457.2050943,86.6648600911,1586925532.9373293,1638081397.8306007,1638458591.403448,1465223166.95429,1634864876.1672306,1638422023.6972697,1208409176.1283984,1622596866.3888938,1638460778.5131288,1638460683.1658092,1638459533.5998895,1638438231.8990347,1638226238.1055536,1635988230.926232,1512373061.0975237,1599488489.7409623,1626279790.5835545,1294649113.6077683,1638438413.873556,1638227477.768942,1635998428.0131438,1512473060.0975237,1599638446.8288765,1050647109.0846705,1626304782.0973136,1294649113.6077683,1260624005.6725397,1633726406.722227,1586529119.1872396,1638460784.3966336,15022.0,0.173865740741,17983.0,447257520.5434204,447606773.22375965,41963.199891871875,41995.967949120066,1191.4002376819412,1192.3305735784995,83.950701332525,0.0026079089697201,0.0011008015248669
